chr10	63353853	63366887	ENSMUSG00000085372	antisense	+	4.0454
chr10	63382443	63410576	ENSMUSG00000036764	protein_coding	+	9.2457
chr10	63412999	63413603	ENSMUSG00000112572	processed_pseudogene	+	0
chr10	63421365	63421789	ENSMUSG00000048185	protein_coding	-	0.3096
chr10	63430098	65003667	ENSMUSG00000060843	protein_coding	+	749.7055
chr10	63924866	63927434	ENSMUSG00000062561	protein_coding	-	0.5667
chr10	63928472	64090277	ENSMUSG00000042846	protein_coding	-	50.3016
chr10	64304637	64304744	ENSMUSG00000089003	snRNA	-	0.1429
chr10	65119526	65120367	ENSMUSG00000100528	lincRNA	-	0
chr10	65416746	65417671	ENSMUSG00000112114	processed_pseudogene	+	0.8
chr10	65534654	65535277	ENSMUSG00000112341	processed_pseudogene	+	0
chr10	65771558	65772199	ENSMUSG00000112720	processed_pseudogene	-	0.2
chr10	65875605	65908250	ENSMUSG00000112913	lincRNA	-	12.9764
chr10	66120605	66254223	ENSMUSG00000100000	lincRNA	-	53.7298
chr10	66145296	66179514	ENSMUSG00000112210	lincRNA	+	12.7844
chr10	66170401	66170506	ENSMUSG00000065705	snRNA	-	0
chr10	66483553	66483682	ENSMUSG00000077439	snoRNA	+	0
chr10	66640918	66641862	ENSMUSG00000101338	lincRNA	+	0.2
chr10	66691342	66691615	ENSMUSG00000112247	processed_pseudogene	-	0
chr10	66698241	66705961	ENSMUSG00000112202	lincRNA	+	3.5397
chr10	66740286	66741159	ENSMUSG00000112159	processed_pseudogene	-	0.8
chr10	66759454	66762095	ENSMUSG00000112383	lincRNA	+	1.219
chr10	66809840	66822354	ENSMUSG00000112425	lincRNA	+	1.9111
chr10	66824169	66827403	ENSMUSG00000112514	lincRNA	+	2.4001
chr10	66837597	66839501	ENSMUSG00000112379	lincRNA	+	0.2
chr10	66889671	66891612	ENSMUSG00000112267	lincRNA	-	0.5429
chr10	66912489	66920258	ENSMUSG00000097134	lincRNA	-	1.9192
chr10	66920302	66923599	ENSMUSG00000097921	lincRNA	+	1
chr10	67005020	67041326	ENSMUSG00000112925	antisense	+	12.2368
chr10	67009189	67096945	ENSMUSG00000019873	protein_coding	-	26.7616
chr10	67096125	67256326	ENSMUSG00000037876	protein_coding	+	32.2986
chr10	67235861	67235961	ENSMUSG00000089498	snRNA	-	0
chr10	67266689	67285305	ENSMUSG00000075000	protein_coding	-	3.4145
chr10	67297406	67418927	ENSMUSG00000112314	lincRNA	+	58.1428
chr10	67348803	67348962	ENSMUSG00000111908	processed_pseudogene	-	.
chr10	67423994	67425251	ENSMUSG00000112848	lincRNA	+	0.1667
chr10	67436090	67443429	ENSMUSG00000112726	lincRNA	-	2.1334
chr10	67496359	67497707	ENSMUSG00000112120	lincRNA	-	0.7064
chr10	67535475	67542188	ENSMUSG00000037868	protein_coding	+	0.6667
chr10	67544511	67548955	ENSMUSG00000057134	protein_coding	-	0.2
chr10	67568522	67571989	ENSMUSG00000112141	lincRNA	-	1.4857
chr10	67572042	67574263	ENSMUSG00000074999	TEC	+	0.3096
chr10	67575883	67586387	ENSMUSG00000112558	lincRNA	+	5.0216
chr10	67665359	67666745	ENSMUSG00000112097	lincRNA	+	0.7
chr10	67707838	67709468	ENSMUSG00000112396	TEC	+	2.2763
chr10	67708588	67718039	ENSMUSG00000112619	lincRNA	-	4.9749
chr10	67785735	67786693	ENSMUSG00000112537	TEC	+	0.9429
chr10	67785749	67836401	ENSMUSG00000116971	lincRNA	+	29.296
chr10	67792767	67793202	ENSMUSG00000111956	processed_pseudogene	-	0.6
chr10	67886103	67912662	ENSMUSG00000037855	protein_coding	-	6.9
chr10	67962479	67973708	ENSMUSG00000112899	lincRNA	-	5.3048
chr10	67979570	68059740	ENSMUSG00000037846	protein_coding	+	33.503
chr10	68025450	68026626	ENSMUSG00000086838	antisense	-	0.4
chr10	68092520	68278740	ENSMUSG00000019947	protein_coding	-	62.1973
chr10	68313008	68326978	ENSMUSG00000112275	lincRNA	+	7.2514
chr10	68319071	68321142	ENSMUSG00000112157	lincRNA	-	0.5
chr10	68430953	68541896	ENSMUSG00000019945	protein_coding	-	65.0553
chr10	68530094	68533936	ENSMUSG00000112793	antisense	+	3.3905
chr10	68691503	68692373	ENSMUSG00000112434	processed_pseudogene	-	0.2
chr10	68723646	68782650	ENSMUSG00000060044	protein_coding	+	30.1203
chr10	68902803	68904500	ENSMUSG00000112333	lincRNA	-	0
chr10	69020740	69033888	ENSMUSG00000112331	lincRNA	-	2.8708
chr10	69096662	69097866	ENSMUSG00000112083	lincRNA	-	0
chr10	69132882	69132998	ENSMUSG00000077315	snoRNA	+	0
chr10	69147773	69151132	ENSMUSG00000111941	lincRNA	-	0.8031
chr10	69151434	69291791	ENSMUSG00000019944	protein_coding	+	58.9615
chr10	69209762	69213098	ENSMUSG00000090622	protein_coding	-	0.7834
chr10	69312139	69315376	ENSMUSG00000112798	lincRNA	+	0.525
chr10	69335146	69352938	ENSMUSG00000019942	protein_coding	-	11.9801
chr10	69372689	69373312	ENSMUSG00000112509	processed_pseudogene	-	.
chr10	69398773	70027438	ENSMUSG00000069601	protein_coding	+	143.2655
chr10	69422683	69423748	ENSMUSG00000111899	processed_pseudogene	-	0.9667
chr10	69566048	69566361	ENSMUSG00000112729	processed_pseudogene	-	0
chr10	70097121	70193200	ENSMUSG00000048701	protein_coding	+	17.2348
chr10	70204664	70219711	ENSMUSG00000019933	protein_coding	+	6.6325
chr10	70245100	70285968	ENSMUSG00000037762	protein_coding	+	18.3389
chr10	70284235	70284953	ENSMUSG00000089835	antisense	-	.
chr10	70285549	70288176	ENSMUSG00000052426	pseudogene	-	0.8335
chr10	70338302	70338454	ENSMUSG00000112676	processed_pseudogene	+	.
chr10	70412460	70415581	ENSMUSG00000112884	lincRNA	-	0.45
chr10	70440481	70558736	ENSMUSG00000043259	protein_coding	+	29.3789
chr10	70501192	70501503	ENSMUSG00000087774	misc_RNA	-	0
chr10	70504880	70505248	ENSMUSG00000112273	processed_pseudogene	-	.
chr10	70557682	70655965	ENSMUSG00000037747	protein_coding	-	40.947
chr10	70714928	70738844	ENSMUSG00000112607	lincRNA	-	12.8653
chr10	70807242	70813822	ENSMUSG00000112752	lincRNA	+	1.5144
chr10	70813845	70816052	ENSMUSG00000112320	lincRNA	+	0.6
chr10	70830755	70837863	ENSMUSG00000112870	lincRNA	+	3.4765
chr10	70847017	70853726	ENSMUSG00000112883	lincRNA	+	2.0049
chr10	70863399	70868452	ENSMUSG00000112125	lincRNA	-	1.7
chr10	70868644	70934324	ENSMUSG00000047692	antisense	+	20.9543
chr10	70869997	70872420	ENSMUSG00000112032	lincRNA	-	1.2222
chr10	70882104	70882210	ENSMUSG00000094703	snRNA	+	.
chr10	70922832	71159700	ENSMUSG00000014329	protein_coding	-	100.733
chr10	70975506	70993040	ENSMUSG00000112745	sense_intronic	-	4.7905
chr10	71082876	71083651	ENSMUSG00000090212	antisense	+	0
chr10	71148160	71148466	ENSMUSG00000112566	processed_pseudogene	+	.
chr10	71162928	71163377	ENSMUSG00000112748	processed_pseudogene	+	0
chr10	71168737	71182040	ENSMUSG00000112366	lincRNA	-	2.7434
chr10	71170834	71182052	ENSMUSG00000112189	lincRNA	-	2.7434
chr10	71181036	71204487	ENSMUSG00000112028	lincRNA	+	11.1383
chr10	71225464	71238280	ENSMUSG00000003923	protein_coding	-	1.9494
chr10	71254980	71285262	ENSMUSG00000019927	protein_coding	-	3.3623
chr10	71287729	71292483	ENSMUSG00000112813	lincRNA	+	1.9668
chr10	71310745	71313977	ENSMUSG00000093732	lincRNA	+	1.4287
chr10	71318766	71319355	ENSMUSG00000112582	processed_pseudogene	+	0
chr10	71330480	71344954	ENSMUSG00000037710	protein_coding	-	2.0205
chr10	71347763	71433327	ENSMUSG00000060733	protein_coding	+	21.1141
chr10	71476405	71485520	ENSMUSG00000112108	lincRNA	-	2.7549
chr10	71483081	71483529	ENSMUSG00000112608	processed_pseudogene	+	.
chr10	71520443	71522298	ENSMUSG00000112416	lincRNA	-	1.1858
chr10	71527281	71678840	ENSMUSG00000112126	lincRNA	+	56.2816
chr10	71595847	71597129	ENSMUSG00000111965	processed_pseudogene	-	0
chr10	71611647	71613075	ENSMUSG00000112624	processed_pseudogene	-	0
chr10	71703721	71704173	ENSMUSG00000112152	processed_pseudogene	+	0
chr10	71704290	71705988	ENSMUSG00000112714	processed_pseudogene	+	0.2
chr10	71716922	71717757	ENSMUSG00000112717	processed_pseudogene	-	0
chr10	71799105	71799847	ENSMUSG00000111999	processed_pseudogene	-	0
chr10	71898036	71898166	ENSMUSG00000077142	snoRNA	+	.
chr10	71980092	71980634	ENSMUSG00000043859	processed_pseudogene	-	0
chr10	72019206	72019517	ENSMUSG00000112185	processed_pseudogene	+	0.1667
chr10	72026982	72111778	ENSMUSG00000112414	lincRNA	+	40.6195
chr10	72309321	72311156	ENSMUSG00000053830	processed_pseudogene	+	0.3667
chr10	72527550	72527682	ENSMUSG00000077642	snoRNA	+	.
chr10	72654845	72674964	ENSMUSG00000019923	protein_coding	+	2.2252
chr10	72717931	72718490	ENSMUSG00000112862	processed_pseudogene	+	0.375
chr10	72940238	72949792	ENSMUSG00000112168	lincRNA	-	3.6874
chr10	72973303	73086705	ENSMUSG00000111994	lincRNA	-	57.4413
chr10	73099342	74649737	ENSMUSG00000052613	protein_coding	+	723.6587
chr10	73182926	73183318	ENSMUSG00000102584	TEC	-	0.2
chr10	73201399	73327175	ENSMUSG00000085456	lincRNA	-	58.7016
chr10	73201695	73202766	ENSMUSG00000091825	processed_pseudogene	+	.
chr10	73275737	73276086	ENSMUSG00000112838	processed_pseudogene	+	0
chr10	73372332	73376033	ENSMUSG00000112427	processed_pseudogene	-	1.1673
chr10	73489974	73518390	ENSMUSG00000085176	sense_intronic	+	17.0535
chr10	73690257	73690805	ENSMUSG00000093548	processed_pseudogene	-	.
chr10	74820722	74821366	ENSMUSG00000112686	processed_pseudogene	+	.
chr10	74862988	74863416	ENSMUSG00000072407	processed_pseudogene	-	0
chr10	74957477	75032586	ENSMUSG00000009070	protein_coding	-	11.1884
chr10	74967177	75016907	ENSMUSG00000040009	protein_coding	+	5.7227
chr10	75034345	75035027	ENSMUSG00000112136	processed_pseudogene	+	0.125
chr10	75037058	75054748	ENSMUSG00000020175	protein_coding	+	3.33
chr10	75060592	75184921	ENSMUSG00000009681	protein_coding	+	22.8017
chr10	75212073	75312743	ENSMUSG00000033444	protein_coding	+	30.3778
chr10	75282777	75283035	ENSMUSG00000112116	processed_pseudogene	-	0
chr10	75316877	75334784	ENSMUSG00000020178	protein_coding	+	7.5359
chr10	75344472	75353033	ENSMUSG00000112471	transcribed_processed_pseudogene	+	2.5209
chr10	75351111	75517972	ENSMUSG00000033416	protein_coding	-	68.2187
chr10	75401115	75441679	ENSMUSG00000033427	protein_coding	+	12.9189
chr10	75442620	75442942	ENSMUSG00000084622	misc_RNA	+	.
chr10	75483090	75483392	ENSMUSG00000112764	processed_pseudogene	-	0
chr10	75496061	75496159	ENSMUSG00000111955	unprocessed_pseudogene	+	.
chr10	75517551	75537381	ENSMUSG00000020180	protein_coding	+	2.368
chr10	75550123	75560330	ENSMUSG00000046807	protein_coding	-	2.719
chr10	75561604	75586200	ENSMUSG00000006345	protein_coding	+	9.4263
chr10	75589340	75617200	ENSMUSG00000006344	protein_coding	+	9.1492
chr10	75590142	75590653	ENSMUSG00000055872	pseudogene	-	0
chr10	75613157	75613269	ENSMUSG00000089124	snRNA	-	.
chr10	75619080	75619503	ENSMUSG00000112643	processed_pseudogene	-	0.3667
chr10	75636706	75644008	ENSMUSG00000006342	protein_coding	-	0.9
chr10	75646112	75764341	ENSMUSG00000020196	protein_coding	-	34.1105
chr10	75767161	75767486	ENSMUSG00000112789	processed_pseudogene	+	.
chr10	75771230	75773414	ENSMUSG00000001666	protein_coding	-	0
chr10	75771451	75780954	ENSMUSG00000092360	protein_coding	-	1.1001
chr10	75774115	75781414	ENSMUSG00000001665	protein_coding	-	0.9334
chr10	75783813	75798584	ENSMUSG00000001663	protein_coding	-	8.6232
chr10	75814943	75822543	ENSMUSG00000009093	protein_coding	-	1.9858
chr10	75831114	75837424	ENSMUSG00000033318	protein_coding	-	2.2667
chr10	75859353	75860240	ENSMUSG00000033307	protein_coding	-	0
chr10	75875431	75875804	ENSMUSG00000112306	processed_pseudogene	+	0
chr10	75893413	75895941	ENSMUSG00000009092	protein_coding	+	0
chr10	75896769	75921617	ENSMUSG00000000902	protein_coding	-	4.3575
chr10	75923222	75936496	ENSMUSG00000000901	protein_coding	-	3.6107
chr10	75933130	75937747	ENSMUSG00000049422	protein_coding	+	2.019
chr10	75937723	75940672	ENSMUSG00000050157	protein_coding	-	0.1429
chr10	75943057	75949657	ENSMUSG00000000903	protein_coding	+	4.9835
chr10	75945295	75945687	ENSMUSG00000082234	processed_pseudogene	-	0.7143
chr10	75954514	76009591	ENSMUSG00000033255	protein_coding	+	22.1599
chr10	75969898	75970171	ENSMUSG00000082619	processed_pseudogene	+	0
chr10	75992691	75993992	ENSMUSG00000085662	antisense	-	0.1429
chr10	76008926	76009017	ENSMUSG00000098817	miRNA	+	.
chr10	76032650	76043234	ENSMUSG00000049764	protein_coding	+	1.5964
chr10	76057494	76110961	ENSMUSG00000020226	protein_coding	-	18.6739
chr10	76078617	76080502	ENSMUSG00000086798	antisense	+	0.5
chr10	76133434	76140301	ENSMUSG00000112128	unprocessed_pseudogene	+	3.1219
chr10	76147451	76189265	ENSMUSG00000020229	protein_coding	+	13.1073
chr10	76198194	76198981	ENSMUSG00000112625	processed_pseudogene	-	0.1667
chr10	76207222	76237865	ENSMUSG00000020230	protein_coding	-	8.479
chr10	76207326	76207409	ENSMUSG00000076068	miRNA	-	.
chr10	76253853	76261159	ENSMUSG00000033208	protein_coding	+	0.5096
chr10	76259429	76345291	ENSMUSG00000020231	protein_coding	-	20.8209
chr10	76293165	76294860	ENSMUSG00000089711	antisense	+	0
chr10	76351263	76442786	ENSMUSG00000001151	protein_coding	-	21.6157
chr10	76389015	76401507	ENSMUSG00000101695	antisense	+	1.7859
chr10	76440241	76440444	ENSMUSG00000117965	protein_coding	-	0.1667
chr10	76449081	76461110	ENSMUSG00000009114	protein_coding	+	2.2351
chr10	76459567	76469114	ENSMUSG00000033126	protein_coding	-	1.7337
chr10	76468927	76515857	ENSMUSG00000001150	protein_coding	+	9.8773
chr10	76531588	76557138	ENSMUSG00000033105	protein_coding	+	3.4716
chr10	76545871	76562226	ENSMUSG00000086241	antisense	-	1.8413
chr10	76562272	76570201	ENSMUSG00000009115	protein_coding	+	1.562
chr10	76564765	76570532	ENSMUSG00000085468	antisense	-	1.2191
chr10	76575648	76590338	ENSMUSG00000001155	protein_coding	+	2.8018
chr10	76595762	76623630	ENSMUSG00000020241	protein_coding	-	7.2229
chr10	76684432	76686801	ENSMUSG00000112721	lincRNA	+	0
chr10	76708792	76726168	ENSMUSG00000001119	protein_coding	-	4.6049
chr10	76726583	76730273	ENSMUSG00000112291	lincRNA	-	0.8
chr10	76761857	76961887	ENSMUSG00000001120	protein_coding	-	75.3678
chr10	76964653	77008569	ENSMUSG00000112143	lincRNA	-	16.1158
chr10	76983224	76983901	ENSMUSG00000102522	TEC	-	0.8917
chr10	77011501	77029575	ENSMUSG00000112773	lincRNA	-	7.37
chr10	77011995	77022214	ENSMUSG00000074919	lincRNA	+	3.5148
chr10	77032241	77061002	ENSMUSG00000001436	protein_coding	+	6.0119
chr10	77052178	77166548	ENSMUSG00000001435	protein_coding	-	55.7559
chr10	77137100	77137952	ENSMUSG00000112612	processed_pseudogene	+	.
chr10	77257776	77259223	ENSMUSG00000078444	bidirectional_promoter_lncRNA	-	0
chr10	77259218	77269575	ENSMUSG00000020260	protein_coding	+	0.3334
chr10	77290726	77418270	ENSMUSG00000020262	protein_coding	-	46.3883
chr10	77457917	77471629	ENSMUSG00000112818	lincRNA	+	6.8144
chr10	77486661	77515785	ENSMUSG00000032977	protein_coding	-	6.104
chr10	77486664	77516430	ENSMUSG00000097811	lincRNA	+	6.104
chr10	77530252	77565708	ENSMUSG00000000290	protein_coding	+	17.9073
chr10	77581720	77598732	ENSMUSG00000009291	protein_coding	+	2.1346
chr10	77606097	77618331	ENSMUSG00000020265	protein_coding	+	2.1742
chr10	77606197	77641543	ENSMUSG00000112241	protein_coding	+	5.6669
chr10	77622275	77645993	ENSMUSG00000009293	protein_coding	+	5.169
chr10	77641224	77641307	ENSMUSG00000089424	miRNA	+	.
chr10	77652744	77653359	ENSMUSG00000112007	processed_pseudogene	-	0.2
chr10	77680597	77681087	ENSMUSG00000112912	processed_pseudogene	-	0.2
chr10	77686569	77887021	ENSMUSG00000069581	protein_coding	+	92.0193
chr10	77689957	77690757	ENSMUSG00000095970	protein_coding	-	0.2
chr10	77696541	77697233	ENSMUSG00000112170	protein_coding	-	0.3429
chr10	77706626	77706975	ENSMUSG00000069584	protein_coding	+	0
chr10	77711457	77712009	ENSMUSG00000094012	protein_coding	+	0
chr10	77715807	77716169	ENSMUSG00000094146	protein_coding	+	0
chr10	77717896	77718418	ENSMUSG00000112037	processed_pseudogene	-	.
chr10	77720599	77721254	ENSMUSG00000069583	protein_coding	+	0.4524
chr10	77726486	77726848	ENSMUSG00000096421	protein_coding	+	0.1667
chr10	77734841	77735155	ENSMUSG00000112236	unprocessed_pseudogene	-	0
chr10	77741796	77742638	ENSMUSG00000112864	protein_coding	-	0
chr10	77749494	77749580	ENSMUSG00000111976	unprocessed_pseudogene	-	0
chr10	77750521	77751354	ENSMUSG00000112380	protein_coding	-	0
chr10	77758990	77759682	ENSMUSG00000094120	protein_coding	-	0.5334
chr10	77770633	77771325	ENSMUSG00000095817	protein_coding	-	0
chr10	77776252	77776944	ENSMUSG00000095593	protein_coding	-	0.125
chr10	77781850	77782542	ENSMUSG00000096481	protein_coding	-	0
chr10	77787490	77788200	ENSMUSG00000095721	protein_coding	-	0.2
chr10	77794399	77795076	ENSMUSG00000096131	protein_coding	-	0.2
chr10	77798387	77799133	ENSMUSG00000096380	protein_coding	-	0
chr10	77810967	77811843	ENSMUSG00000094913	protein_coding	-	0
chr10	77814682	77836652	ENSMUSG00000112600	protein_coding	+	9.7866
chr10	77826115	77827095	ENSMUSG00000069582	protein_coding	-	0
chr10	77835947	77837252	ENSMUSG00000112223	protein_coding	+	0.2
chr10	77846803	77847303	ENSMUSG00000112653	protein_coding	+	0
chr10	77852859	77853788	ENSMUSG00000071195	protein_coding	+	0.1429
chr10	77861975	77862882	ENSMUSG00000111915	protein_coding	+	0.2
chr10	77893417	77896114	ENSMUSG00000096573	lincRNA	+	1.6
chr10	77897575	77902536	ENSMUSG00000051652	protein_coding	-	0
chr10	77907722	77970563	ENSMUSG00000009292	protein_coding	-	18.5835
chr10	77912636	77912711	ENSMUSG00000093784	snoRNA	-	.
chr10	77913798	77913851	ENSMUSG00000093443	snoRNA	-	.
chr10	77978524	77986905	ENSMUSG00000020284	protein_coding	+	0.6191
chr10	77986947	78010083	ENSMUSG00000020277	protein_coding	-	2.287
chr10	78030022	78043610	ENSMUSG00000000731	protein_coding	-	4.4537
chr10	78041947	78063622	ENSMUSG00000000730	protein_coding	+	6.4573
chr10	78069302	78083913	ENSMUSG00000000732	protein_coding	+	6.1218
chr10	78121433	78138097	ENSMUSG00000112662	lincRNA	-	2.7978
chr10	78162066	78169782	ENSMUSG00000053329	protein_coding	-	0.45
chr10	78170909	78185149	ENSMUSG00000032834	protein_coding	-	0.5667
chr10	78186725	78244641	ENSMUSG00000000374	protein_coding	-	12.3112
chr10	78248880	78264139	ENSMUSG00000112433	lincRNA	-	5.5863
chr10	78264531	78266075	ENSMUSG00000112300	TEC	-	0.5667
chr10	78269178	78352489	ENSMUSG00000001211	protein_coding	-	17.4322
chr10	78298315	78300301	ENSMUSG00000112442	TEC	+	1.2667
chr10	78314165	78314283	ENSMUSG00000065691	rRNA	+	0
chr10	78340150	78340207	ENSMUSG00000098885	miRNA	-	.
chr10	78352474	78355709	ENSMUSG00000112641	bidirectional_promoter_lncRNA	+	0.7694
chr10	78370013	78370320	ENSMUSG00000084496	misc_RNA	-	0.4
chr10	78393320	78393628	ENSMUSG00000064317	processed_pseudogene	+	0
chr10	78400384	78413043	ENSMUSG00000061032	protein_coding	-	0.9096
chr10	78408475	78408545	ENSMUSG00000098376	miRNA	-	.
chr10	78425669	78427622	ENSMUSG00000005054	protein_coding	+	0
chr10	78428271	78438847	ENSMUSG00000112652	antisense	+	0.8524
chr10	78434799	78434902	ENSMUSG00000098932	miRNA	+	.
chr10	78436744	78464975	ENSMUSG00000032788	protein_coding	-	3.8146
chr10	78445095	78445157	ENSMUSG00000098279	miRNA	-	.
chr10	78469815	78471256	ENSMUSG00000112623	TEC	-	0
chr10	78484570	78487842	ENSMUSG00000055704	TEC	-	2.0667
chr10	78487056	78498353	ENSMUSG00000112842	transcribed_unprocessed_pseudogene	+	1.8827
chr10	78501925	78520219	ENSMUSG00000112224	lincRNA	-	6.199
chr10	78517428	78520566	ENSMUSG00000107822	protein_coding	+	0.575
chr10	78518623	78518738	ENSMUSG00000089533	rRNA	+	0.375
chr10	78525989	78526110	ENSMUSG00000099247	miRNA	+	.
chr10	78543276	78543779	ENSMUSG00000112313	processed_pseudogene	+	0.8
chr10	78554015	78554402	ENSMUSG00000111881	unprocessed_pseudogene	+	0.2
chr10	78574346	78584502	ENSMUSG00000032763	protein_coding	+	3.3777
chr10	78584503	78591964	ENSMUSG00000032714	protein_coding	-	1.5001
chr10	78591713	78593411	ENSMUSG00000112021	TEC	+	0.3429
chr10	78599122	78601874	ENSMUSG00000104370	TEC	-	1.2
chr10	78611003	78618074	ENSMUSG00000071185	protein_coding	-	1.2382
chr10	78628922	78630300	ENSMUSG00000112017	processed_pseudogene	-	0.4
chr10	78629554	78632624	ENSMUSG00000112674	lincRNA	+	0.6917
chr10	78694971	78698808	ENSMUSG00000112689	processed_pseudogene	-	1.3841
chr10	78699609	78699873	ENSMUSG00000111946	processed_pseudogene	+	0
chr10	78711991	78718294	ENSMUSG00000005355	protein_coding	-	1.9644
chr10	78746926	78753065	ENSMUSG00000078442	protein_coding	-	0.6762
chr10	78747130	78767585	ENSMUSG00000109776	processed_transcript	+	5.8329
chr10	78780496	78814765	ENSMUSG00000005357	protein_coding	+	5.7042
chr10	78845052	78852166	ENSMUSG00000051190	protein_coding	-	0.7405
chr10	78875540	78882266	ENSMUSG00000062873	protein_coding	+	0.5429
chr10	78913171	78920399	ENSMUSG00000094673	protein_coding	+	1.2414
chr10	78950636	78958378	ENSMUSG00000094080	protein_coding	+	2.618
chr10	78963309	78971338	ENSMUSG00000042774	protein_coding	+	1.7429
chr10	78972103	79012892	ENSMUSG00000112732	lincRNA	-	8.1108
chr10	78981050	78987903	ENSMUSG00000046493	protein_coding	+	1.8137
chr10	79012472	79019645	ENSMUSG00000063216	protein_coding	+	2.5459
chr10	79028741	79036274	ENSMUSG00000060205	protein_coding	+	2.714
chr10	79064374	79097600	ENSMUSG00000060301	protein_coding	-	4.2439
chr10	79148769	79195012	ENSMUSG00000091888	protein_coding	+	9.7659
chr10	79247692	79294535	ENSMUSG00000055515	protein_coding	+	9.6107
chr10	79356520	79397849	ENSMUSG00000091468	protein_coding	+	6.8989
chr10	79412962	79417905	ENSMUSG00000112907	lincRNA	-	0.7537
chr10	79468731	79493585	ENSMUSG00000091381	protein_coding	+	4.7466
chr10	79526430	79533796	ENSMUSG00000052151	protein_coding	-	2.1097
chr10	79531029	79531090	ENSMUSG00000098414	miRNA	-	.
chr10	79540245	79555199	ENSMUSG00000042570	protein_coding	-	2.9717
chr10	79576379	79587331	ENSMUSG00000020317	protein_coding	-	2.5192
chr10	79606854	79614025	ENSMUSG00000045912	protein_coding	-	2.8762
chr10	79618051	79637918	ENSMUSG00000020312	protein_coding	-	4.105
chr10	79637856	79639520	ENSMUSG00000111977	bidirectional_promoter_lncRNA	+	0.2
chr10	79639526	79645738	ENSMUSG00000035963	protein_coding	-	3.1006
chr10	79664559	79668537	ENSMUSG00000020310	protein_coding	+	1.775
chr10	79669369	79676127	ENSMUSG00000020308	protein_coding	+	0.1667
chr10	79682195	79688398	ENSMUSG00000020307	protein_coding	+	0.3429
chr10	79689020	79695261	ENSMUSG00000054206	protein_coding	+	0.4917
chr10	79703484	79703590	ENSMUSG00000065220	snRNA	-	.
chr10	79704491	79711969	ENSMUSG00000023175	protein_coding	+	0.1667
chr10	79716634	79736108	ENSMUSG00000020331	protein_coding	+	2.2541
chr10	79736123	79746581	ENSMUSG00000020329	protein_coding	-	0.2
chr10	79755076	79758596	ENSMUSG00000020327	protein_coding	+	0
chr10	79758515	79766952	ENSMUSG00000035890	protein_coding	-	0.7667
chr10	79777272	79782630	ENSMUSG00000020325	protein_coding	+	0
chr10	79781474	79790961	ENSMUSG00000020323	protein_coding	-	2.0374
chr10	79793572	79820896	ENSMUSG00000035863	protein_coding	+	3.0061
chr10	79793781	79794656	ENSMUSG00000112828	antisense	-	0
chr10	79820989	79830490	ENSMUSG00000035852	protein_coding	+	0.6107
chr10	79851381	79854971	ENSMUSG00000091994	bidirectional_promoter_lncRNA	-	0.5333
chr10	79854427	79864771	ENSMUSG00000006498	protein_coding	+	1.6929
chr10	79860475	79874634	ENSMUSG00000035835	protein_coding	-	3.2291
chr10	79862587	79862652	ENSMUSG00000098562	miRNA	+	.
chr10	79863937	79864434	ENSMUSG00000090860	antisense	-	0.2
chr10	79874476	79883174	ENSMUSG00000057729	protein_coding	+	3.6559
chr10	79886247	79888215	ENSMUSG00000020125	protein_coding	+	0.7
chr10	79888712	79888962	ENSMUSG00000111897	processed_pseudogene	+	0
chr10	79890853	79892655	ENSMUSG00000061780	protein_coding	+	0.2
chr10	79894708	79908923	ENSMUSG00000013833	protein_coding	-	2.6298
chr10	79909195	79909301	ENSMUSG00000095023	snRNA	+	0
chr10	79910052	79921208	ENSMUSG00000035781	protein_coding	-	0.4
chr10	79910856	79911140	ENSMUSG00000097854	protein_coding	+	.
chr10	79916971	79922273	ENSMUSG00000035773	protein_coding	+	0.4
chr10	79927043	79955018	ENSMUSG00000019564	protein_coding	+	6.6108
chr10	79960152	79970203	ENSMUSG00000035754	protein_coding	+	1.0668
chr10	79970715	79977190	ENSMUSG00000035745	protein_coding	+	1.9381
chr10	79974948	79984330	ENSMUSG00000013858	protein_coding	-	0.5667
chr10	79985506	79985612	ENSMUSG00000095615	snRNA	+	0
chr10	79988584	79996062	ENSMUSG00000004665	protein_coding	+	0.8207
chr10	79996494	80015572	ENSMUSG00000035722	protein_coding	+	0.8763
chr10	80016653	80031472	ENSMUSG00000035697	protein_coding	+	1.2763
chr10	80035949	80039795	ENSMUSG00000004667	protein_coding	-	0
chr10	80047166	80056439	ENSMUSG00000075706	protein_coding	+	2.3219
chr10	80056992	80105571	ENSMUSG00000035673	protein_coding	-	9.3459
chr10	80115803	80130682	ENSMUSG00000003068	protein_coding	+	2.6097
chr10	80130451	80140835	ENSMUSG00000035640	protein_coding	-	1.1048
chr10	80138632	80145818	ENSMUSG00000003072	protein_coding	+	0.2952
chr10	80148272	80158368	ENSMUSG00000035621	protein_coding	+	0.6
chr10	80165985	80172786	ENSMUSG00000045193	protein_coding	+	0.3667
chr10	80172944	80175146	ENSMUSG00000035595	protein_coding	+	0.2
chr10	80179482	80190010	ENSMUSG00000003070	protein_coding	+	0.9
chr10	80226434	80243903	ENSMUSG00000020156	protein_coding	+	0.7334
chr10	80249121	80256794	ENSMUSG00000020153	protein_coding	+	0.843
chr10	80258151	80261012	ENSMUSG00000020150	protein_coding	-	0
chr10	80261486	80288408	ENSMUSG00000069565	protein_coding	+	1.3953
chr10	80278164	80278232	ENSMUSG00000098672	miRNA	+	.
