	SRR1914886	SRR1914888	SRR1914890	SRR1914885	SRR1914887	SRR1914889
ENSMUSG00000101870.1	0	0	0	0	0	0
ENSMUSG00000101871.1	0	0	0	0	0	0
ENSMUSG00000101873.1	0	0	0	0	0	0
ENSMUSG00000101874.2	8	3	4	7	6	0
ENSMUSG00000101875.1	2	0	3	0	1	0
ENSMUSG00000101877.1	4	4	3	4	4	2
ENSMUSG00000101878.1	979	734	855	809	994	762
ENSMUSG00000101881.1	0	0	0	0	0	0
ENSMUSG00000101882.1	0	0	0	0	0	0
ENSMUSG00000101883.1	0	0	0	0	0	0
ENSMUSG00000101884.1	0	0	0	0	0	0
ENSMUSG00000101887.1	0	0	0	0	0	0
ENSMUSG00000101890.1	2	0	0	1	0	0
ENSMUSG00000101892.1	1516	1097	1387	1284	1332	1163
ENSMUSG00000101896.1	1	1	0	0	0	0
ENSMUSG00000101898.1	0	0	0	0	0	0
ENSMUSG00000101900.1	0	0	0	0	0	0
ENSMUSG00000101901.1	0	0	0	0	0	0
ENSMUSG00000101902.1	0	0	0	0	0	0
ENSMUSG00000101904.1	95	82	96	111	79	59
ENSMUSG00000101906.1	131	137	187	186	139	128
ENSMUSG00000101908.1	0	0	0	0	0	0
ENSMUSG00000101909.2	3	1	5	5	5	7
ENSMUSG00000101911.1	0	0	0	0	0	0
ENSMUSG00000101914.1	0	0	0	0	0	0
ENSMUSG00000101915.1	0	0	0	0	0	0
ENSMUSG00000101916.1	5	8	13	9	30	10
ENSMUSG00000101917.1	0	0	0	0	0	0
ENSMUSG00000101918.2	2	0	1	1	1	0
ENSMUSG00000101921.1	0	0	0	0	0	0
ENSMUSG00000101923.1	0	0	0	0	0	0
ENSMUSG00000101927.1	0	0	0	0	0	0
ENSMUSG00000101928.1	0	0	0	0	0	0
ENSMUSG00000101932.1	0	0	0	0	0	0
ENSMUSG00000101933.1	0	0	0	0	0	0
ENSMUSG00000101934.1	1	1	1	1	0	0
ENSMUSG00000101935.1	2	0	0	0	0	0
ENSMUSG00000101936.1	22	9	16	21	10	19
ENSMUSG00000101937.1	0	0	0	0	0	0
ENSMUSG00000101938.1	0	0	0	0	0	0
ENSMUSG00000101939.1	42288	27214	38256	36154	39591	31116
ENSMUSG00000101940.2	15	11	17	13	14	13
ENSMUSG00000101944.1	0	0	0	0	0	0
ENSMUSG00000101945.1	0	0	0	0	0	0
ENSMUSG00000101947.1	0	0	0	0	0	0
ENSMUSG00000101948.1	0	0	0	0	0	0
ENSMUSG00000101949.1	0	0	0	0	0	0
ENSMUSG00000101950.1	0	0	0	0	0	0
ENSMUSG00000101953.1	6	7	6	12	3	7
ENSMUSG00000101955.1	4	6	6	5	3	2
ENSMUSG00000101956.1	0	0	0	0	0	0
ENSMUSG00000101957.1	0	0	0	0	0	0
ENSMUSG00000101958.1	24	18	19	23	25	21
ENSMUSG00000101959.1	53	35	71	56	63	63
ENSMUSG00000101963.2	1	0	0	1	2	1
ENSMUSG00000101964.1	18	16	34	28	25	38
ENSMUSG00000101966.2	0	0	0	0	0	0
ENSMUSG00000101972.1	5	9	8	7	2	4
ENSMUSG00000101973.1	2	1	2	2	1	2
ENSMUSG00000101974.1	0	0	0	0	0	0
ENSMUSG00000101975.1	0	0	0	0	0	0
ENSMUSG00000101977.1	0	0	0	0	0	0
ENSMUSG00000101980.1	0	0	0	0	0	0
ENSMUSG00000101982.6	0	0	0	0	0	0
ENSMUSG00000101983.1	1	0	0	0	0	1
ENSMUSG00000101985.1	2	0	0	0	1	0
ENSMUSG00000101986.1	53	45	61	71	51	47
ENSMUSG00000101987.1	0	0	0	0	0	0
ENSMUSG00000101988.1	0	0	0	0	0	0
ENSMUSG00000101990.1	0	0	0	0	0	0
ENSMUSG00000101991.1	0	0	0	0	0	0
ENSMUSG00000101992.1	0	0	0	0	0	0
ENSMUSG00000101994.1	0	1	1	2	0	0
ENSMUSG00000101996.1	0	0	1	1	0	0
ENSMUSG00000101998.1	0	0	0	0	0	0
ENSMUSG00000102001.1	0	0	0	1	0	0
ENSMUSG00000102002.1	0	0	0	0	0	0
ENSMUSG00000102003.1	0	0	0	0	0	0
ENSMUSG00000102006.1	0	0	0	0	0	0
ENSMUSG00000102008.1	0	0	0	0	0	0
ENSMUSG00000102010.1	0	0	0	0	0	0
ENSMUSG00000102015.1	0	0	0	0	0	0
ENSMUSG00000102017.1	0	0	1	0	0	0
ENSMUSG00000102018.8	566	385	545	426	371	402
ENSMUSG00000102019.1	0	0	0	0	0	0
ENSMUSG00000102023.1	0	0	0	0	0	0
ENSMUSG00000102025.1	0	0	0	0	0	0
ENSMUSG00000102028.1	1	0	0	0	0	0
ENSMUSG00000102030.1	8	5	17	3	16	4
ENSMUSG00000102032.1	0	0	0	0	0	0
ENSMUSG00000102033.1	1	2	1	2	2	4
ENSMUSG00000102035.1	0	0	0	0	0	0
ENSMUSG00000102036.1	0	0	0	0	0	0
ENSMUSG00000102037.1	15	4	10	2	5	12
ENSMUSG00000102038.1	48	29	40	39	32	24
ENSMUSG00000102039.1	0	0	0	0	0	0
ENSMUSG00000102041.1	0	0	0	0	0	0
ENSMUSG00000102042.1	0	0	0	0	0	0
ENSMUSG00000102043.1	0	0	0	1	0	0
ENSMUSG00000102044.1	0	0	0	0	0	0
ENSMUSG00000102045.1	0	0	0	0	0	0
ENSMUSG00000102047.1	3	7	7	6	5	3
ENSMUSG00000102048.1	1	0	0	1	0	0
ENSMUSG00000102049.1	3127	2474	3384	3611	2258	3111
ENSMUSG00000102050.1	0	0	0	0	0	0
ENSMUSG00000102051.1	0	1	0	1	0	0
ENSMUSG00000102053.1	0	0	0	0	0	0
ENSMUSG00000102056.1	0	0	0	0	0	0
ENSMUSG00000102059.1	161	122	164	136	124	134
ENSMUSG00000102065.1	0	0	0	0	0	0
ENSMUSG00000102068.1	0	0	0	0	0	0
ENSMUSG00000102070.1	125417	82273	148188	180408	129998	126435
ENSMUSG00000102071.1	0	0	0	0	0	0
ENSMUSG00000102072.1	0	0	0	0	0	0
ENSMUSG00000102073.1	0	2	1	0	0	0
ENSMUSG00000102075.2	0	0	0	0	0	0
ENSMUSG00000102076.1	0	0	0	0	0	0
ENSMUSG00000102077.1	0	0	0	0	0	0
ENSMUSG00000102079.1	0	0	0	0	0	0
ENSMUSG00000102083.1	1	0	1	1	1	0
ENSMUSG00000102087.1	0	0	0	0	0	0
ENSMUSG00000102088.6	0	2	0	0	0	0
ENSMUSG00000102090.1	0	0	0	0	0	0
ENSMUSG00000102091.2	8	4	9	12	6	6
ENSMUSG00000102092.1	0	0	0	0	0	0
ENSMUSG00000102093.1	0	0	0	0	0	0
ENSMUSG00000102100.1	0	0	0	0	2	0
ENSMUSG00000102102.1	0	0	0	0	0	0
ENSMUSG00000102103.1	0	0	0	0	0	0
ENSMUSG00000102105.1	0	0	0	0	0	0
ENSMUSG00000102107.1	0	0	0	0	0	0
ENSMUSG00000102108.1	0	0	0	0	0	0
ENSMUSG00000102109.1	0	0	0	0	0	0
ENSMUSG00000102113.1	0	0	0	0	0	0
ENSMUSG00000102115.1	0	0	0	0	0	0
ENSMUSG00000102117.1	3	0	3	2	3	2
ENSMUSG00000102118.1	0	0	0	0	0	0
ENSMUSG00000102120.1	0	0	0	0	0	0
ENSMUSG00000102122.1	0	0	0	0	0	0
ENSMUSG00000102126.1	0	0	0	0	0	0
ENSMUSG00000102128.1	0	0	0	0	0	0
ENSMUSG00000102129.6	0	0	0	0	0	0
ENSMUSG00000102131.1	0	0	0	0	0	0
ENSMUSG00000102132.1	0	0	0	0	0	0
ENSMUSG00000102135.1	4	0	3	2	3	3
ENSMUSG00000102137.1	20	14	24	24	8	21
ENSMUSG00000102141.1	0	0	1	0	0	2
ENSMUSG00000102149.1	0	0	0	0	0	0
ENSMUSG00000102159.1	0	0	0	0	0	0
ENSMUSG00000102162.1	33	32	38	27	36	21
ENSMUSG00000102167.1	0	0	0	0	0	0
ENSMUSG00000102169.1	0	0	0	0	0	0
ENSMUSG00000102170.1	0	0	0	0	0	0
ENSMUSG00000102174.1	0	0	0	0	0	0
ENSMUSG00000102175.1	0	0	2	0	0	0
ENSMUSG00000102182.1	0	0	0	0	0	0
ENSMUSG00000102185.1	43	23	30	31	28	33
ENSMUSG00000102186.1	1	1	1	1	0	1
ENSMUSG00000102187.1	1	0	0	1	0	0
ENSMUSG00000102193.1	3	0	2	2	2	2
ENSMUSG00000102206.5	860	663	1052	825	756	866
ENSMUSG00000102208.1	0	0	0	0	0	0
ENSMUSG00000102213.1	0	0	0	0	0	0
ENSMUSG00000102214.1	0	0	0	0	0	0
ENSMUSG00000102216.1	0	0	0	0	0	0
ENSMUSG00000102218.1	10	14	12	19	12	7
ENSMUSG00000102219.1	13	14	13	8	8	10
ENSMUSG00000102220.1	0	0	1	0	0	0
ENSMUSG00000102221.1	0	0	0	0	0	0
ENSMUSG00000102222.1	1304	1123	1489	1551	1245	1431
ENSMUSG00000102223.1	0	0	0	0	0	0
ENSMUSG00000102230.1	0	0	0	0	0	0
ENSMUSG00000102232.1	43	46	47	53	37	41
ENSMUSG00000102242.1	0	0	0	0	1	0
ENSMUSG00000102245.1	0	0	1	0	0	0
ENSMUSG00000102247.1	0	0	0	0	0	0
ENSMUSG00000102248.1	1	0	0	0	0	0
ENSMUSG00000102252.5	108254	70778	95359	103453	110097	96741
ENSMUSG00000102254.1	30	24	44	38	25	30
ENSMUSG00000102255.1	0	0	0	0	0	0
ENSMUSG00000102261.1	12	11	21	9	8	8
ENSMUSG00000102262.1	0	0	0	0	0	0
ENSMUSG00000102264.1	0	0	0	0	0	0
ENSMUSG00000102265.1	0	0	0	0	0	0
ENSMUSG00000102268.1	0	2	0	1	0	0
ENSMUSG00000102269.1	5	7	11	13	14	15
ENSMUSG00000102270.1	0	0	0	0	0	0
ENSMUSG00000102272.1	1	0	0	2	0	1
ENSMUSG00000102274.1	6	6	5	7	4	4
ENSMUSG00000102281.1	0	0	0	0	0	0
ENSMUSG00000102283.1	0	0	0	0	0	0
ENSMUSG00000102285.1	0	0	0	0	0	0
ENSMUSG00000102288.1	0	0	0	0	0	0
ENSMUSG00000102290.1	0	0	0	0	0	0
ENSMUSG00000102295.1	0	0	0	0	0	0
ENSMUSG00000102298.1	9	7	12	10	4	7
ENSMUSG00000102301.1	0	0	0	0	0	0
ENSMUSG00000102304.1	0	0	0	0	0	0
ENSMUSG00000102308.1	1	0	1	0	0	0
ENSMUSG00000102311.1	0	0	0	0	0	0
ENSMUSG00000102312.1	1257	930	1332	906	945	914
ENSMUSG00000102313.1	0	0	0	0	0	0
ENSMUSG00000102315.1	0	0	0	0	0	0
ENSMUSG00000102318.1	0	0	0	0	0	0
ENSMUSG00000102320.1	0	0	0	0	0	0
ENSMUSG00000102327.1	0	0	0	0	0	0
ENSMUSG00000102328.1	0	0	0	0	0	0
ENSMUSG00000102334.1	0	0	0	0	0	0
ENSMUSG00000102337.1	0	0	0	0	0	0
ENSMUSG00000102339.1	0	0	0	0	0	0
ENSMUSG00000102341.1	1	0	0	0	0	0
ENSMUSG00000102342.1	0	0	0	0	0	0
ENSMUSG00000102345.1	0	0	0	0	0	0
ENSMUSG00000102347.1	0	0	0	0	0	0
ENSMUSG00000102354.1	0	0	0	0	0	0
ENSMUSG00000102358.1	0	0	0	0	0	0
ENSMUSG00000102364.1	0	0	0	0	0	0
ENSMUSG00000102366.1	0	0	0	0	0	0
ENSMUSG00000102371.4	1	0	0	0	1	0
ENSMUSG00000102381.1	0	0	0	0	0	0
ENSMUSG00000102387.1	0	0	0	0	0	0
ENSMUSG00000102388.5	0	0	0	0	1	0
ENSMUSG00000102390.1	0	0	0	0	0	0
ENSMUSG00000102393.1	0	0	0	0	0	0
ENSMUSG00000102394.1	0	0	0	0	0	0
ENSMUSG00000102399.1	25	17	22	25	15	19
ENSMUSG00000102402.1	0	0	0	0	0	0
ENSMUSG00000102409.1	0	0	0	0	0	0
ENSMUSG00000102416.4	380	340	346	336	296	284
ENSMUSG00000102418.1	9	5	12	9	10	9
ENSMUSG00000102421.1	0	0	0	0	0	0
ENSMUSG00000102422.1	761	490	839	897	690	719
ENSMUSG00000102428.1	2215	1986	2558	2454	2113	2275
ENSMUSG00000102430.1	0	0	1	0	0	0
ENSMUSG00000102433.1	0	0	0	0	0	0
ENSMUSG00000102438.1	0	0	0	0	0	0
ENSMUSG00000102439.4	16	10	18	15	23	17
ENSMUSG00000102440.1	1150	1024	1450	1579	1211	1341
ENSMUSG00000102442.1	0	0	0	0	0	0
ENSMUSG00000102443.1	171	149	211	168	169	181
ENSMUSG00000102445.1	0	0	0	0	0	0
ENSMUSG00000102446.1	0	0	0	0	0	0
ENSMUSG00000102447.1	0	1	0	0	1	0
ENSMUSG00000102453.1	0	0	0	0	0	0
ENSMUSG00000102462.1	0	0	0	0	0	0
ENSMUSG00000102463.1	0	1	0	0	0	0
ENSMUSG00000102471.1	3	2	0	0	2	0
ENSMUSG00000102475.1	2	1	0	4	3	1
ENSMUSG00000102478.1	4	5	4	3	2	4
ENSMUSG00000102479.1	5	8	10	5	10	13
ENSMUSG00000102483.1	981	712	987	732	704	584
ENSMUSG00000102485.1	0	0	0	0	0	0
ENSMUSG00000102486.1	0	0	0	0	0	0
ENSMUSG00000102487.1	0	0	0	0	0	0
ENSMUSG00000102489.1	0	1	0	0	0	0
ENSMUSG00000102490.1	0	0	3	3	0	2
ENSMUSG00000102493.1	74	91	89	82	58	72
ENSMUSG00000102497.1	0	0	0	0	0	0
ENSMUSG00000102499.1	0	0	0	0	0	0
ENSMUSG00000102502.1	0	0	0	0	0	0
ENSMUSG00000102506.1	0	0	0	0	0	0
ENSMUSG00000102507.1	0	0	0	0	0	0
ENSMUSG00000102510.2	1	0	0	0	0	0
ENSMUSG00000102511.1	0	0	0	0	0	0
ENSMUSG00000102512.1	0	0	0	0	0	0
ENSMUSG00000102513.1	0	0	0	0	0	0
ENSMUSG00000102514.1	4	1	5	4	3	1
ENSMUSG00000102515.1	0	0	0	0	0	0
ENSMUSG00000102524.1	0	0	0	0	0	0
ENSMUSG00000102525.1	0	0	0	0	0	0
ENSMUSG00000102528.1	0	0	0	0	0	0
ENSMUSG00000102529.1	0	0	0	0	0	0
ENSMUSG00000102532.1	0	0	0	0	0	0
ENSMUSG00000102534.1	0	0	0	0	0	0
ENSMUSG00000102535.1	0	0	0	0	0	0
ENSMUSG00000102537.1	1	0	0	2	2	0
ENSMUSG00000102541.1	1	0	0	0	1	0
ENSMUSG00000102543.5	4230	3395	4589	3493	2970	3094
ENSMUSG00000102546.1	0	0	2	0	2	0
ENSMUSG00000102550.1	22	17	28	27	21	18
ENSMUSG00000102552.1	0	0	0	0	0	0
ENSMUSG00000102554.1	9	11	8	7	4	8
ENSMUSG00000102566.1	0	1	0	0	1	0
ENSMUSG00000102580.1	0	0	0	0	0	0
ENSMUSG00000102583.1	0	0	0	0	0	0
ENSMUSG00000102587.1	0	0	0	0	0	0
ENSMUSG00000102589.1	0	0	0	0	0	0
ENSMUSG00000102596.1	0	0	0	0	0	0
ENSMUSG00000102601.1	0	0	0	0	0	0
ENSMUSG00000102603.2	0	0	0	0	0	0
ENSMUSG00000102606.1	0	0	0	0	1	0
ENSMUSG00000102609.1	0	0	0	0	0	0
ENSMUSG00000102612.1	0	0	0	1	0	0
ENSMUSG00000102613.1	0	0	0	0	0	0
ENSMUSG00000102616.1	0	0	0	0	0	0
ENSMUSG00000102622.1	0	0	0	0	0	0
ENSMUSG00000102626.1	2	0	1	2	0	1
ENSMUSG00000102627.1	5159	3434	4644	5108	5107	4730
ENSMUSG00000102637.1	0	0	0	0	0	0
ENSMUSG00000102641.1	0	0	0	0	0	0
ENSMUSG00000102644.5	528	395	496	471	442	432
ENSMUSG00000102645.1	0	0	0	0	0	0
ENSMUSG00000102646.1	2	1	5	1	4	3
ENSMUSG00000102648.1	0	0	0	0	1	0
ENSMUSG00000102654.1	0	0	0	0	0	0
ENSMUSG00000102655.1	0	0	0	0	0	0
ENSMUSG00000102656.1	0	0	0	0	0	0
ENSMUSG00000102663.1	0	0	0	0	0	0
ENSMUSG00000102666.1	0	0	0	0	0	0
ENSMUSG00000102667.1	0	0	0	0	0	0
ENSMUSG00000102668.1	0	0	0	0	0	0
ENSMUSG00000102678.1	0	0	0	0	0	0
ENSMUSG00000102692.1	1873	1141	1532	1547	1777	1620
ENSMUSG00000102696.1	0	0	0	0	0	0
ENSMUSG00000102697.1	7754	6039	7703	6544	6617	6005
ENSMUSG00000102706.1	0	0	1	0	0	2
ENSMUSG00000102707.1	0	0	0	0	0	0
ENSMUSG00000102710.1	0	0	0	0	0	0
ENSMUSG00000102730.1	0	0	0	0	0	0
ENSMUSG00000102731.1	66	59	82	69	57	60
ENSMUSG00000102735.1	0	1	0	0	1	0
ENSMUSG00000102739.1	0	0	0	0	0	0
ENSMUSG00000102741.1	0	0	0	0	0	0
ENSMUSG00000102742.1	2772	2241	3084	3160	2728	2797
ENSMUSG00000102746.1	82	39	88	81	56	76
ENSMUSG00000102748.1	1688	1622	1593	1613	1469	1407
ENSMUSG00000102752.1	1035	743	1142	1173	1004	1205
ENSMUSG00000102754.1	0	0	0	0	0	0
ENSMUSG00000102757.1	0	0	0	0	0	0
ENSMUSG00000102758.3	439	269	391	375	352	329
ENSMUSG00000102765.1	0	0	0	0	0	0
ENSMUSG00000102768.1	0	0	1	0	0	0
ENSMUSG00000102769.1	0	0	0	0	0	0
ENSMUSG00000102773.1	0	0	0	0	0	0
ENSMUSG00000102779.1	1	0	1	0	0	1
ENSMUSG00000102792.1	0	0	0	0	0	0
ENSMUSG00000102795.1	0	0	0	0	0	0
ENSMUSG00000102799.1	0	0	0	0	0	0
ENSMUSG00000102802.2	0	2	2	0	0	0
ENSMUSG00000102804.1	0	0	0	0	0	0
ENSMUSG00000102805.5	93	60	126	125	104	65
ENSMUSG00000102806.1	0	0	0	0	0	0
ENSMUSG00000102809.1	0	0	0	0	0	0
ENSMUSG00000102817.2	53	52	59	40	58	41
ENSMUSG00000102821.1	0	0	0	0	0	0
ENSMUSG00000102824.1	1192	683	1144	982	1081	903
ENSMUSG00000102826.1	0	0	0	0	0	0
ENSMUSG00000102827.1	23	11	19	18	17	16
ENSMUSG00000102832.1	1	1	2	2	0	1
ENSMUSG00000102836.1	0	0	0	0	0	0
ENSMUSG00000102842.1	0	0	0	0	0	0
ENSMUSG00000102846.1	2	0	0	1	0	1
ENSMUSG00000102847.1	0	0	0	0	0	0
ENSMUSG00000102848.1	0	0	0	0	0	0
ENSMUSG00000102849.1	0	0	0	0	0	0
ENSMUSG00000102851.1	2	1	4	3	1	2
ENSMUSG00000102853.1	0	0	0	2	0	0
ENSMUSG00000102855.1	0	0	0	0	0	0
ENSMUSG00000102857.1	0	0	0	0	0	0
ENSMUSG00000102859.1	0	0	0	0	0	0
ENSMUSG00000102866.1	0	0	0	0	0	0
ENSMUSG00000102870.1	0	0	0	0	0	0
ENSMUSG00000102878.1	0	0	0	0	0	0
ENSMUSG00000102884.1	0	0	0	0	0	0
ENSMUSG00000102888.1	0	0	0	0	0	0
ENSMUSG00000102890.1	1	1	0	0	2	0
ENSMUSG00000102891.1	3	1	5	7	7	5
ENSMUSG00000102901.1	0	0	0	0	0	0
ENSMUSG00000102903.1	0	0	0	0	0	0
ENSMUSG00000102905.1	0	1	0	0	0	0
ENSMUSG00000102906.1	0	0	0	0	0	0
ENSMUSG00000102908.1	2	5	3	3	3	2
ENSMUSG00000102910.1	0	0	0	0	0	0
ENSMUSG00000102911.1	0	0	0	0	0	0
ENSMUSG00000102913.1	0	0	0	0	0	0
ENSMUSG00000102914.1	12	4	12	4	4	4
ENSMUSG00000102915.1	0	0	0	0	0	0
ENSMUSG00000102918.1	16398	12057	16051	14939	14110	13731
ENSMUSG00000102920.1	0	0	0	2	1	0
ENSMUSG00000102922.1	0	1	1	1	0	0
ENSMUSG00000102928.1	0	0	0	0	0	0
ENSMUSG00000102932.1	0	0	0	0	0	0
ENSMUSG00000102933.1	0	0	0	0	0	0
ENSMUSG00000102942.1	0	0	0	0	0	0
ENSMUSG00000102943.1	0	0	0	0	1	0
ENSMUSG00000102948.1	0	0	0	0	0	0
ENSMUSG00000102949.1	0	0	0	0	0	0
ENSMUSG00000102952.1	0	0	0	0	0	0
ENSMUSG00000102955.1	0	0	0	0	0	0
ENSMUSG00000102957.1	0	0	0	0	0	0
ENSMUSG00000102962.1	2	1	0	2	1	2
ENSMUSG00000102965.1	0	0	0	0	0	0
ENSMUSG00000102966.1	0	0	0	0	0	0
ENSMUSG00000102972.1	0	0	2	0	0	0
ENSMUSG00000102976.6	6935	5472	8132	6565	6456	6631
ENSMUSG00000102984.1	2	0	0	4	0	3
ENSMUSG00000102986.1	0	0	0	0	0	0
ENSMUSG00000102988.1	0	0	0	0	0	0
ENSMUSG00000102991.1	0	0	0	0	0	0
ENSMUSG00000102993.1	0	0	0	0	0	0
ENSMUSG00000102998.1	0	0	0	0	0	0
ENSMUSG00000103003.1	0	0	0	0	0	0
ENSMUSG00000103007.1	0	0	0	0	0	0
ENSMUSG00000103008.1	0	0	0	0	0	0
ENSMUSG00000103011.1	22	7	8	9	5	7
ENSMUSG00000103018.1	0	0	0	0	0	0
ENSMUSG00000103020.1	1	0	2	0	0	0
ENSMUSG00000103021.1	0	0	0	0	0	0
ENSMUSG00000103023.1	0	0	0	0	0	0
ENSMUSG00000103027.1	0	0	0	0	0	0
ENSMUSG00000103028.1	0	0	0	0	0	0
ENSMUSG00000103031.1	0	0	0	0	0	0
ENSMUSG00000103033.1	0	0	0	0	0	0
ENSMUSG00000103034.1	93	73	118	115	92	60
ENSMUSG00000103037.1	1114	1019	1101	1119	1019	969
ENSMUSG00000103042.1	4	1	0	7	3	3
ENSMUSG00000103045.1	0	0	0	0	0	0
ENSMUSG00000103051.1	0	0	1	0	0	0
ENSMUSG00000103058.1	0	0	0	0	0	0
ENSMUSG00000103059.1	155	146	166	159	133	152
ENSMUSG00000103063.1	0	0	0	0	0	0
ENSMUSG00000103064.1	0	0	0	0	0	0
ENSMUSG00000103073.1	0	0	0	1	0	0
ENSMUSG00000103074.1	0	0	0	0	0	0
ENSMUSG00000103078.1	0	0	0	0	0	0
ENSMUSG00000103081.2	2605	2127	2772	3015	2379	2320
ENSMUSG00000103084.1	0	0	0	0	0	0
ENSMUSG00000103086.1	0	0	0	0	0	0
ENSMUSG00000103088.1	2929	2225	2973	2997	2600	2806
ENSMUSG00000103090.1	0	0	0	0	0	0
ENSMUSG00000103092.1	950	801	1004	937	718	848
ENSMUSG00000103095.1	1	0	0	0	0	0
ENSMUSG00000103096.1	0	0	0	0	0	0
ENSMUSG00000103098.1	47	34	40	45	42	39
ENSMUSG00000103099.1	0	0	0	0	0	0
ENSMUSG00000103105.5	0	0	0	0	0	0
ENSMUSG00000103110.1	0	0	1	0	0	0
ENSMUSG00000103111.1	0	0	0	0	0	0
ENSMUSG00000103112.1	0	0	0	0	0	0
ENSMUSG00000103113.1	0	0	0	0	0	0
ENSMUSG00000103120.1	0	0	0	0	0	0
ENSMUSG00000103121.1	0	0	0	0	0	0
ENSMUSG00000103124.1	0	0	0	0	0	0
ENSMUSG00000103125.1	0	0	2	0	0	0
ENSMUSG00000103137.1	0	0	0	0	0	0
ENSMUSG00000103144.1	909	591	777	769	583	798
ENSMUSG00000103147.1	5	1	1	0	0	2
ENSMUSG00000103150.1	0	0	0	0	0	0
ENSMUSG00000103152.1	1	1	0	1	0	0
ENSMUSG00000103153.1	0	0	0	0	0	0
ENSMUSG00000103154.1	0	0	0	0	0	0
ENSMUSG00000103155.1	0	0	0	0	0	0
ENSMUSG00000103157.1	0	0	0	0	0	0
ENSMUSG00000103167.1	0	0	0	0	0	0
ENSMUSG00000103177.1	0	0	0	0	0	0
ENSMUSG00000103178.1	0	0	0	0	0	0
ENSMUSG00000103180.1	3	5	10	3	2	5
ENSMUSG00000103184.1	0	0	0	0	0	0
ENSMUSG00000103185.1	0	0	0	0	0	0
ENSMUSG00000103193.1	2	3	2	6	4	4
ENSMUSG00000103198.1	3	3	4	2	1	1
ENSMUSG00000103203.1	0	0	0	0	0	0
ENSMUSG00000103206.1	1	0	0	0	2	1
ENSMUSG00000103208.1	0	0	0	0	0	0
ENSMUSG00000103210.1	0	0	0	0	0	0
ENSMUSG00000103211.1	0	1	0	0	0	0
ENSMUSG00000103218.1	0	0	0	0	0	0
ENSMUSG00000103221.1	0	0	0	0	0	0
ENSMUSG00000103224.1	0	0	0	0	0	0
ENSMUSG00000103226.1	0	0	0	0	0	0
ENSMUSG00000103230.1	165	135	207	169	136	137
ENSMUSG00000103231.1	0	0	0	0	0	0
ENSMUSG00000103237.1	0	0	0	0	0	0
ENSMUSG00000103239.1	0	0	0	0	0	0
ENSMUSG00000103240.1	0	0	0	0	0	0
ENSMUSG00000103242.1	9	4	8	9	11	5
ENSMUSG00000103243.1	0	0	0	0	0	0
ENSMUSG00000103245.1	0	0	0	0	0	0
ENSMUSG00000103249.1	0	0	0	0	0	0
ENSMUSG00000103250.1	0	0	0	0	0	0
ENSMUSG00000103254.1	0	0	0	0	0	0
ENSMUSG00000103255.1	714	576	707	732	663	612
ENSMUSG00000103257.1	0	0	0	0	0	0
ENSMUSG00000103260.1	2	4	3	1	5	2
ENSMUSG00000103262.1	0	0	0	0	0	0
ENSMUSG00000103264.1	0	0	0	0	0	0
ENSMUSG00000103265.1	1	0	1	1	0	0
ENSMUSG00000103267.1	0	0	1	0	0	0
ENSMUSG00000103269.1	0	0	0	0	0	0
ENSMUSG00000103271.1	0	0	0	0	0	0
ENSMUSG00000103274.1	1	0	0	0	0	0
ENSMUSG00000103275.1	1	0	0	0	0	0
ENSMUSG00000103279.1	0	0	0	0	0	0
ENSMUSG00000103282.1	0	0	0	0	0	0
ENSMUSG00000103286.1	0	0	0	0	0	0
ENSMUSG00000103289.1	2	0	1	3	0	2
ENSMUSG00000103290.1	0	0	0	0	0	0
ENSMUSG00000103293.1	1	1	3	0	0	2
ENSMUSG00000103294.1	3	1	0	3	3	4
ENSMUSG00000103295.1	0	0	0	0	0	0
ENSMUSG00000103297.1	0	0	0	1	0	0
ENSMUSG00000103300.1	0	0	0	0	0	0
ENSMUSG00000103304.1	0	0	0	0	0	0
ENSMUSG00000103306.1	0	0	0	0	0	0
ENSMUSG00000103310.1	1688	859	1793	1793	1542	1469
ENSMUSG00000103311.1	0	0	0	0	0	0
ENSMUSG00000103312.1	0	0	0	0	0	0
ENSMUSG00000103314.1	0	0	0	1	0	0
ENSMUSG00000103318.1	728	507	665	636	584	644
ENSMUSG00000103323.1	0	2	0	0	0	1
ENSMUSG00000103327.1	0	0	0	0	0	0
ENSMUSG00000103330.1	0	0	0	0	0	0
ENSMUSG00000103332.1	1670	1401	2023	1747	1533	1449
ENSMUSG00000103333.1	1	0	0	0	0	0
ENSMUSG00000103338.1	0	0	0	0	0	0
ENSMUSG00000103339.1	0	0	0	0	0	0
ENSMUSG00000103340.1	0	0	0	0	0	0
ENSMUSG00000103350.1	0	0	0	0	0	0
ENSMUSG00000103351.1	0	0	1	0	0	0
ENSMUSG00000103353.1	0	0	0	0	0	0
ENSMUSG00000103355.1	0	0	0	0	1	0
ENSMUSG00000103357.1	5	7	7	1	0	1
ENSMUSG00000103361.1	0	0	0	0	0	0
ENSMUSG00000103362.1	0	0	0	0	0	0
ENSMUSG00000103367.1	27	16	22	23	22	24
ENSMUSG00000103369.1	0	0	0	0	0	0
ENSMUSG00000103371.1	0	0	0	0	0	0
ENSMUSG00000103372.1	0	0	0	0	0	0
ENSMUSG00000103374.1	0	0	0	0	0	0
ENSMUSG00000103379.1	4	3	10	3	2	2
ENSMUSG00000103389.1	0	0	0	0	0	0
